genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	tigs_xz_bytes	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	1	ones	32894	33804	33795	9	3	na	na	na	9832	144	9976	9836	90092000	1.2	0.99	0.04	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_1.M_ones
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	1	runs	32894	33804	33795	9	3	na	na	na	9832	144	9976	9836	90092000	1.2	0.99	0.04	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_1.M_runs
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	1	zeros	32894	33804	32894	910	167	na	na	na	9832	412	10244	10140	90092000	1.2	0.99	0.04	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_1.M_zeros
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	2	default	32894	33813	32894	919	211	na	na	na	9832	480	10312	10272	88664000	2.63	2.35	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2.M_default
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	2	ones	32894	33813	33805	8	2	na	na	na	9832	140	9972	9840	88664000	2.63	2.35	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2.M_ones
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	2	runs	32894	33813	33805	8	2	na	na	na	9832	140	9972	9840	88664000	2.63	2.35	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2.M_runs
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	2	zeros	32894	33813	32894	919	213	na	na	na	9832	488	10320	10216	88664000	2.63	2.35	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_2.M_zeros
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	3	default	32894	33738	32894	844	271	na	na	na	9804	580	10384	10320	90072000	1.45	1.19	0.06	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3.M_default
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	3	ones	32894	33738	33730	8	2	na	na	na	9804	140	9944	9808	90072000	1.45	1.19	0.06	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3.M_ones
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	3	runs	32894	33738	33730	8	2	na	na	na	9804	140	9944	9808	90072000	1.45	1.19	0.06	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3.M_runs
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	3	zeros	32894	33738	32894	844	277	na	na	na	9804	600	10404	10264	90072000	1.45	1.19	0.06	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_3.M_zeros
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	4	default	32894	33657	32894	763	306	na	na	na	9772	624	10396	10356	90088000	1.85	1.53	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4.M_default
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	4	ones	32894	33657	33649	8	2	na	na	na	9772	140	9912	9776	90088000	1.85	1.53	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4.M_ones
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	4	runs	32894	33657	33649	8	2	na	na	na	9772	140	9912	9776	90088000	1.85	1.53	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4.M_runs
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	4	zeros	32894	33657	32894	763	313	na	na	na	9772	648	10420	10244	90088000	1.85	1.53	0.07	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_4.M_zeros
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	5	default	32894	33614	32894	720	309	na	na	na	9724	624	10348	10292	90080000	1.33	1.11	0.04	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5.M_default
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	5	ones	32894	33614	33606	8	2	na	na	na	9724	140	9864	9732	90080000	1.33	1.11	0.04	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5.M_ones
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	5	runs	32894	33614	33606	8	2	na	na	na	9724	140	9864	9732	90080000	1.33	1.11	0.04	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5.M_runs
spneumoniae-pangenome	8	pseudosimplitigsAC	loc-greedy	AC	5	zeros	32894	33614	32894	720	320	na	na	na	9724	664	10388	10252	90080000	1.33	1.11	0.04	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_8.d_5.M_zeros
spneumoniae-pangenome	8	streaming	streaming	na	na	default	32894	103436	32894	70542	15426	na	na	na	28384	9512	37896	39428	4388000	1.65	1.62	0	spneumoniae-pangenome.S_streaming.k_8.d_na	spneumoniae-pangenome.S_streaming.k_8.d_na.M_default
spneumoniae-pangenome	8	streaming	streaming	na	na	ones	32894	103436	103422	14	8	na	na	na	28384	180	28564	28396	4388000	1.65	1.62	0	spneumoniae-pangenome.S_streaming.k_8.d_na	spneumoniae-pangenome.S_streaming.k_8.d_na.M_ones
spneumoniae-pangenome	8	streaming	streaming	na	na	runs	32894	103436	103333	103	6	na	na	na	28384	176	28560	28416	4388000	1.65	1.62	0	spneumoniae-pangenome.S_streaming.k_8.d_na	spneumoniae-pangenome.S_streaming.k_8.d_na.M_runs
spneumoniae-pangenome	8	streaming	streaming	na	na	zeros	32894	103436	32894	70542	14092	na	na	na	28384	11528	39912	39176	4388000	1.65	1.62	0	spneumoniae-pangenome.S_streaming.k_8.d_na	spneumoniae-pangenome.S_streaming.k_8.d_na.M_zeros
spneumoniae-pangenome	9	greedy	glob-greedy	HT	na	default	130556	131042	130556	486	297	na	na	na	36768	1108	37876	37344	31520000	0.96	0.9	0.01	spneumoniae-pangenome.S_greedy.k_9.d_na	spneumoniae-pangenome.S_greedy.k_9.d_na.M_default
spneumoniae-pangenome	9	greedy	glob-greedy	HT	na	ones	130556	131042	130698	344	261	na	na	na	36768	1004	37772	37260	31520000	0.96	0.9	0.01	spneumoniae-pangenome.S_greedy.k_9.d_na	spneumoniae-pangenome.S_greedy.k_9.d_na.M_ones
spneumoniae-pangenome	9	greedy	glob-greedy	HT	na	runs	130556	131042	130678	364	252	na	na	na	36768	1008	37776	37320	31520000	0.96	0.9	0.01	spneumoniae-pangenome.S_greedy.k_9.d_na	spneumoniae-pangenome.S_greedy.k_9.d_na.M_runs
spneumoniae-pangenome	9	greedy	glob-greedy	HT	na	zeros	130556	131042	130556	486	346	na	na	na	36768	1216	37984	37436	31520000	0.96	0.9	0.01	spneumoniae-pangenome.S_greedy.k_9.d_na	spneumoniae-pangenome.S_greedy.k_9.d_na.M_zeros
spneumoniae-pangenome	9	greedyAC	glob-greedy	AC	na	default	130556	131039	130556	483	296	na	na	na	36752	1104	37856	37344	178576000	5.02	4.66	0.11	spneumoniae-pangenome.S_greedyAC.k_9.d_na	spneumoniae-pangenome.S_greedyAC.k_9.d_na.M_default
spneumoniae-pangenome	9	greedyAC	glob-greedy	AC	na	ones	130556	131039	130692	347	263	na	na	na	36752	996	37748	37276	178576000	5.02	4.66	0.11	spneumoniae-pangenome.S_greedyAC.k_9.d_na	spneumoniae-pangenome.S_greedyAC.k_9.d_na.M_ones
spneumoniae-pangenome	9	greedyAC	glob-greedy	AC	na	runs	130556	131039	130679	360	255	na	na	na	36752	992	37744	37248	178576000	5.02	4.66	0.11	spneumoniae-pangenome.S_greedyAC.k_9.d_na	spneumoniae-pangenome.S_greedyAC.k_9.d_na.M_runs
spneumoniae-pangenome	9	greedyAC	glob-greedy	AC	na	zeros	130556	131039	130556	483	332	na	na	na	36752	1184	37936	37356	178576000	5.02	4.66	0.11	spneumoniae-pangenome.S_greedyAC.k_9.d_na	spneumoniae-pangenome.S_greedyAC.k_9.d_na.M_zeros
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	1	default	130556	138044	130556	7488	936	na	na	na	16676	1428	18104	19548	59868000	1.86	1.61	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_default
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	1	ones	130556	138044	137636	408	309	na	na	na	16676	848	17524	17156	59868000	1.86	1.61	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_ones
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	1	runs	130556	138044	137374	670	215	na	na	na	16676	808	17484	17104	59868000	1.86	1.61	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_runs
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	1	zeros	130556	138044	130556	7488	1633	na	na	na	16676	2748	19424	20396	59868000	1.86	1.61	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_1.M_zeros
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	2	default	130556	134762	130556	4206	1392	na	na	na	16116	2224	18340	18948	59836000	2.58	2.3	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_default
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	2	ones	130556	134762	134466	296	268	na	na	na	16116	840	16956	16512	59836000	2.58	2.3	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_ones
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	2	runs	130556	134762	134427	335	246	na	na	na	16116	836	16952	16500	59836000	2.58	2.3	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_runs
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	2	zeros	130556	134762	130556	4206	1404	na	na	na	16116	2384	18500	18804	59836000	2.58	2.3	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_2.M_zeros
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	3	default	130556	135412	130556	4856	3113	na	na	na	16468	3636	20104	20016	59844000	2.71	2.45	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3.M_default
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	3	ones	130556	135412	135135	277	247	na	na	na	16468	768	17236	16904	59844000	2.71	2.45	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3.M_ones
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	3	runs	130556	135412	135118	294	240	na	na	na	16468	772	17240	16904	59844000	2.71	2.45	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3.M_runs
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	3	zeros	130556	135412	130556	4856	2983	na	na	na	16468	3640	20108	20076	59844000	2.71	2.45	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_3.M_zeros
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	4	default	130556	136268	130556	5712	4152	na	na	na	16684	4260	20944	21380	59836000	2.62	2.34	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4.M_default
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	4	ones	130556	136268	136014	254	216	na	na	na	16684	692	17376	17144	59836000	2.62	2.34	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4.M_ones
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	4	runs	130556	136268	135995	273	206	na	na	na	16684	688	17372	17152	59836000	2.62	2.34	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4.M_runs
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	4	zeros	130556	136268	130556	5712	4137	na	na	na	16684	4268	20952	21428	59836000	2.62	2.34	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_4.M_zeros
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	5	default	130556	136248	130556	5692	4168	na	na	na	15868	4284	20152	21608	58364000	4.26	3.85	0.11	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5.M_default
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	5	ones	130556	136248	136016	232	203	na	na	na	15868	680	16548	16088	58364000	4.26	3.85	0.11	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5.M_ones
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	5	runs	130556	136248	136014	234	201	na	na	na	15868	672	16540	16124	58364000	4.26	3.85	0.11	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5.M_runs
spneumoniae-pangenome	9	pseudosimplitigs	loc-greedy	HT	5	zeros	130556	136248	130556	5692	4236	na	na	na	15868	4468	20336	21408	58364000	4.26	3.85	0.11	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_9.d_5.M_zeros
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	1	default	130556	132932	130556	2376	297	na	na	na	37268	872	38140	37960	274400000	6.11	5.65	0.21	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1.M_default
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	1	ones	130556	132932	132403	529	368	na	na	na	37268	932	38200	37764	274400000	6.11	5.65	0.21	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1.M_ones
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	1	runs	130556	132932	132004	928	224	na	na	na	37268	860	38128	37724	274400000	6.11	5.65	0.21	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1.M_runs
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	1	zeros	130556	132932	130556	2376	493	na	na	na	37268	1252	38520	38100	274400000	6.11	5.65	0.21	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_1.M_zeros
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	2	default	130556	131935	130556	1379	497	na	na	na	36980	1260	38240	38100	274568000	4.89	4.52	0.15	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2.M_default
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	2	ones	130556	131935	131640	295	242	na	na	na	36980	808	37788	37608	274568000	4.89	4.52	0.15	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2.M_ones
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	2	runs	130556	131935	131580	355	215	na	na	na	36980	800	37780	37596	274568000	4.89	4.52	0.15	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2.M_runs
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	2	zeros	130556	131935	130556	1379	510	na	na	na	36980	1292	38272	38120	274568000	4.89	4.52	0.15	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_2.M_zeros
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	3	default	130556	131834	130556	1278	563	na	na	na	36952	1340	38292	38144	274380000	3.84	3.53	0.09	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3.M_default
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	3	ones	130556	131834	131594	240	210	na	na	na	36952	756	37708	37544	274380000	3.84	3.53	0.09	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3.M_ones
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	3	runs	130556	131834	131587	247	208	na	na	na	36952	756	37708	37548	274380000	3.84	3.53	0.09	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3.M_runs
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	3	zeros	130556	131834	130556	1278	564	na	na	na	36952	1344	38296	38148	274380000	3.84	3.53	0.09	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_3.M_zeros
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	4	default	130556	131860	130556	1304	596	na	na	na	36956	1384	38340	38192	273056000	5.72	5.32	0.16	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4.M_default
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	4	ones	130556	131860	131600	260	219	na	na	na	36956	776	37732	37568	273056000	5.72	5.32	0.16	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4.M_ones
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	4	runs	130556	131860	131586	274	212	na	na	na	36956	772	37728	37572	273056000	5.72	5.32	0.16	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4.M_runs
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	4	zeros	130556	131860	130556	1304	595	na	na	na	36956	1392	38348	38204	273056000	5.72	5.32	0.16	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_4.M_zeros
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	5	default	130556	131965	130556	1409	646	na	na	na	36992	1448	38440	38380	274620000	4.73	4.31	0.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5.M_default
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	5	ones	130556	131965	131713	252	216	na	na	na	36992	772	37764	37504	274620000	4.73	4.31	0.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5.M_ones
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	5	runs	130556	131965	131699	266	210	na	na	na	36992	776	37768	37512	274620000	4.73	4.31	0.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5.M_runs
spneumoniae-pangenome	9	pseudosimplitigsAC	loc-greedy	AC	5	zeros	130556	131965	130556	1409	657	na	na	na	36992	1488	38480	38076	274620000	4.73	4.31	0.14	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_9.d_5.M_zeros
spneumoniae-pangenome	9	streaming	streaming	na	na	default	130556	429274	130556	298718	60007	na	na	na	115732	37020	152752	159076	8496000	1.8	1.8	0	spneumoniae-pangenome.S_streaming.k_9.d_na	spneumoniae-pangenome.S_streaming.k_9.d_na.M_default
spneumoniae-pangenome	9	streaming	streaming	na	na	ones	130556	429274	427831	1443	1142	na	na	na	115732	2464	118196	117168	8496000	1.8	1.8	0	spneumoniae-pangenome.S_streaming.k_9.d_na	spneumoniae-pangenome.S_streaming.k_9.d_na.M_ones
spneumoniae-pangenome	9	streaming	streaming	na	na	runs	130556	429274	417766	11508	607	na	na	na	115732	2104	117836	117540	8496000	1.8	1.8	0	spneumoniae-pangenome.S_streaming.k_9.d_na	spneumoniae-pangenome.S_streaming.k_9.d_na.M_runs
spneumoniae-pangenome	9	streaming	streaming	na	na	zeros	130556	429274	130556	298718	55310	na	na	na	115732	44476	160208	158256	8496000	1.8	1.8	0	spneumoniae-pangenome.S_streaming.k_9.d_na	spneumoniae-pangenome.S_streaming.k_9.d_na.M_zeros
spneumoniae-pangenome	10	greedy	glob-greedy	HT	na	default	496846	516650	496846	19804	10150	na	na	na	143384	18060	161444	156576	107416000	2.72	2.37	0.03	spneumoniae-pangenome.S_greedy.k_10.d_na	spneumoniae-pangenome.S_greedy.k_10.d_na.M_default
spneumoniae-pangenome	10	greedy	glob-greedy	HT	na	ones	496846	516650	506108	10542	7870	na	na	na	143384	14472	157856	152448	107416000	2.72	2.37	0.03	spneumoniae-pangenome.S_greedy.k_10.d_na	spneumoniae-pangenome.S_greedy.k_10.d_na.M_ones
spneumoniae-pangenome	10	greedy	glob-greedy	HT	na	runs	496846	516650	505095	11555	7341	na	na	na	143384	14260	157644	152872	107416000	2.72	2.37	0.03	spneumoniae-pangenome.S_greedy.k_10.d_na	spneumoniae-pangenome.S_greedy.k_10.d_na.M_runs
spneumoniae-pangenome	10	greedy	glob-greedy	HT	na	zeros	496846	516650	496846	19804	13025	na	na	na	143384	19772	163156	157908	107416000	2.72	2.37	0.03	spneumoniae-pangenome.S_greedy.k_10.d_na	spneumoniae-pangenome.S_greedy.k_10.d_na.M_zeros
spneumoniae-pangenome	10	greedyAC	glob-greedy	AC	na	default	496846	516646	496846	19800	10148	na	na	na	143092	17916	161008	156132	632268000	9.78	9.08	0.22	spneumoniae-pangenome.S_greedyAC.k_10.d_na	spneumoniae-pangenome.S_greedyAC.k_10.d_na.M_default
spneumoniae-pangenome	10	greedyAC	glob-greedy	AC	na	ones	496846	516646	506267	10379	7771	na	na	na	143092	14208	157300	153392	632268000	9.78	9.08	0.22	spneumoniae-pangenome.S_greedyAC.k_10.d_na	spneumoniae-pangenome.S_greedyAC.k_10.d_na.M_ones
spneumoniae-pangenome	10	greedyAC	glob-greedy	AC	na	runs	496846	516646	505289	11357	7235	na	na	na	143092	14048	157140	152744	632268000	9.78	9.08	0.22	spneumoniae-pangenome.S_greedyAC.k_10.d_na	spneumoniae-pangenome.S_greedyAC.k_10.d_na.M_runs
spneumoniae-pangenome	10	greedyAC	glob-greedy	AC	na	zeros	496846	516646	496846	19800	13149	na	na	na	143092	19744	162836	158612	632268000	9.78	9.08	0.22	spneumoniae-pangenome.S_greedyAC.k_10.d_na	spneumoniae-pangenome.S_greedyAC.k_10.d_na.M_zeros
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	default	496846	593740	496846	96894	10766	na	na	na	109996	12776	122772	127232	138784000	5.25	4.65	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_default
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	ones	496846	593740	571360	22380	13875	na	na	na	109996	17112	127108	123444	138784000	5.25	4.65	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_ones
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	runs	496846	593740	554798	38942	7733	na	na	na	109996	14572	124568	121784	138784000	5.25	4.65	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_runs
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	zeros	496846	593740	496846	96894	17759	na	na	na	109996	22304	132300	133584	138784000	5.25	4.65	0.06	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_zeros
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	2	default	496846	550538	496846	53692	17868	na	na	na	93612	18832	112444	113688	136236000	12.13	6.52	2.63	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2.M_default
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	2	ones	496846	550538	536779	13759	10293	na	na	na	93612	14480	108092	103984	136236000	12.13	6.52	2.63	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2.M_ones
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	2	runs	496846	550538	532705	17833	8465	na	na	na	93612	14076	107688	103652	136236000	12.13	6.52	2.63	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2.M_runs
