pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_11.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	11	ones	41.03	0.65	31.88	79%	1681984	0	0	41.036586
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_11.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	11	runs	68.20	0.62	58.22	86%	1038128	32	152	68.21244
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_11.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	11	zeros	40.55	0.46	31.71	79%	1077576	0	0	40.559587
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_default	spneumoniae-pangenome	pseudosimplitigs	19	12	default	0.08	0.00	0.05	72%	13600	520	0	7.385273
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	12	ones	46.66	0.64	37.91	82%	1682684	0	0	46.672505
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	12	runs	87.06	0.60	76.34	88%	1039056	0	200	87.068436
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	12	zeros	47.04	0.42	38.15	82%	1079104	0	0	47.045028
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	19	2	default	0.09	0.01	0.04	59%	13604	520	0	15.999137
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	2	ones	67.57	5.20	44.05	72%	1646108	9904	0	67.582012
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	2	runs	82.57	0.88	69.56	85%	1002940	16024	16	88.276627
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	2	zeros	70.91	1.06	56.13	80%	1044472	16	0	70.915979
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	19	3	default	0.11	0.00	0.06	62%	13620	0	0	13.576345
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	3	ones	63.42	1.22	48.18	77%	1632036	0	0	63.42938
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	3	runs	80.64	0.78	67.36	84%	999004	5328	16	80.653599
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	3	zeros	49.35	0.61	37.56	77%	1027188	0	0	49.354064
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	19	4	default	0.08	0.01	0.05	79%	13584	0	0	10.75824
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	4	ones	66.73	7.01	44.35	76%	1622848	29272	0	66.739959
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	4	runs	83.27	7.55	60.59	81%	996416	23624	16	83.277988
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	4	zeros	55.88	0.70	45.11	81%	1021172	5272	0	55.888512
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	19	5	default	0.09	0.02	0.04	73%	11844	0	0	14.214716
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	5	ones	75.41	7.97	51.33	78%	1616324	7944	0	75.421271
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	5	runs	88.55	4.13	69.46	83%	996428	4168	16	88.555411
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	5	zeros	62.09	3.98	45.69	79%	1013880	2144	0	62.100394
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_6.M_default	spneumoniae-pangenome	pseudosimplitigs	19	6	default	0.06	0.00	0.04	78%	13608	0	0	14.280214
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_6.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	6	ones	58.99	1.84	44.30	78%	1615368	0	0	58.995143
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_6.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	6	runs	92.66	1.66	79.98	88%	999004	40	16	92.671188
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_6.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	6	zeros	61.82	1.39	46.34	77%	1011344	0	0	61.828404
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_7.M_default	spneumoniae-pangenome	pseudosimplitigs	19	7	default	0.07	0.01	0.04	77%	13580	0	0	10.891083
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_7.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	7	ones	80.01	19.39	42.40	77%	1620120	18464	0	80.018405
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_7.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	7	runs	110.32	19.38	70.35	81%	1003260	20192	16	110.32684
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_7.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	7	zeros	91.99	18.67	51.02	75%	1015808	17408	0	92.004471
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_8.M_default	spneumoniae-pangenome	pseudosimplitigs	19	8	default	0.07	0.01	0.04	74%	13616	0	0	11.852216
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_8.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	8	ones	68.51	1.13	53.20	79%	1643792	0	0	68.523703
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_8.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	8	runs	73.28	0.58	60.65	83%	1013436	48	48	73.284501
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_8.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	8	zeros	52.26	0.57	38.86	75%	1041260	0	0	52.27229
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_9.M_default	spneumoniae-pangenome	pseudosimplitigs	19	9	default	0.08	0.01	0.04	70%	13600	0	0	11.690188
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_9.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	9	ones	51.39	0.77	38.82	77%	1668844	0	0	51.395771
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_9.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	9	runs	80.42	0.63	67.93	85%	1029136	40	88	80.432172
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_9.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	9	zeros	58.85	0.71	44.71	77%	1064196	0	0	58.862506
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	1	default	0.09	0.01	0.04	63%	13608	0	0	10.8685
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	1	ones	63.15	1.13	49.29	79%	1660272	0	0	63.159778
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	1	runs	85.66	0.64	73.64	86%	1010376	48	16	85.670187
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	1	zeros	53.16	0.71	40.14	76%	1056152	0	0	53.16465
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_10.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	10	default	0.08	0.01	0.05	78%	13608	0	0	11.218719
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_10.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	10	ones	60.55	1.00	45.61	76%	1678656	0	0	60.560861
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_10.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	10	runs	86.82	2.41	74.08	88%	1034448	11848	136	86.832005
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_10.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	10	zeros	60.69	0.61	44.17	73%	1073888	0	0	60.698845
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_11.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	11	default	0.09	0.00	0.06	78%	13608	520	0	9.322968
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_11.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	11	ones	46.24	0.89	35.48	78%	1679464	16	0	46.246698
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_11.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	11	runs	69.14	0.67	57.52	84%	1037836	16016	120	69.151507
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_11.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	11	zeros	44.82	0.58	35.53	80%	1075768	16	0	44.82503
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_12.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	12	default	0.08	0.00	0.05	72%	13592	0	0	13.88379
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_12.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	12	ones	58.76	1.10	45.29	78%	1678356	0	0	58.768212
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_12.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	12	runs	86.04	0.92	73.93	86%	1038424	32	120	86.055723
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_12.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	12	zeros	52.39	0.63	40.87	79%	1074672	0	0	52.394551
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	2	default	0.07	0.01	0.04	76%	13604	520	0	9.941947
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	2	ones	45.94	0.85	31.93	71%	1649096	6528	0	45.947011
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	2	runs	68.48	2.72	53.10	81%	1001020	31888	16	68.48887
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	2	zeros	46.57	0.60	32.19	70%	1044408	2600	0	46.583127
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	3	default	0.08	0.01	0.04	72%	13608	0	0	13.154462
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	3	ones	53.33	1.09	39.97	77%	1631988	0	0	53.342007
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	3	runs	85.96	0.73	72.26	84%	998928	48	16	85.967289
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	3	zeros	57.71	0.50	41.83	73%	1026508	0	0	57.722814
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	4	default	0.10	0.00	0.06	65%	13600	0	0	12.970301
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	4	ones	52.07	0.85	40.49	79%	1625824	0	0	52.073928
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	4	runs	86.21	0.75	73.82	86%	998324	56	16	86.216934
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	4	zeros	57.10	0.62	44.80	79%	1021240	0	0	57.112276
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	5	default	0.09	0.01	0.05	70%	13616	0	0	11.890293
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	5	ones	49.11	0.79	35.79	74%	1619508	0	0	49.119945
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	5	runs	75.21	0.62	63.59	85%	998272	32	16	75.216206
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	5	zeros	57.44	0.67	44.15	78%	1017300	0	0	57.452218
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_6.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	6	default	0.07	0.00	0.05	78%	13608	0	0	11.763878
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_6.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	6	ones	47.27	0.89	35.42	76%	1615204	0	0	47.278929
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_6.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	6	runs	73.72	0.68	61.70	84%	998964	40	16	73.732815
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_6.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	6	zeros	57.47	0.55	43.78	77%	1011228	0	0	57.475808
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_7.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	7	default	0.11	0.01	0.05	60%	11812	520	0	14.220618
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_7.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	7	ones	67.01	1.02	48.29	73%	1622920	0	0	67.01492
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_7.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	7	runs	100.74	4.30	82.34	86%	1003152	4808	24	100.744525
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_7.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	7	zeros	52.88	0.42	40.18	76%	1020280	0	0	52.885419
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_8.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	8	default	0.10	0.01	0.05	60%	12096	0	0	14.018533
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_8.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	8	ones	63.94	1.14	50.06	80%	1643524	0	0	63.951229
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_8.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	8	runs	89.10	0.73	76.48	86%	1013328	40	32	89.109934
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_8.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	8	zeros	49.94	0.58	36.03	73%	1039508	0	0	49.948305
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_9.M_default	spneumoniae-pangenome	pseudosimplitigsAC	19	9	default	0.10	0.00	0.07	69%	13600	0	0	12.203904
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_9.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	19	9	ones	53.19	0.92	40.03	77%	1666460	0	0	53.194467
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_9.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	19	9	runs	75.90	0.75	63.23	84%	1029056	24	80	75.907955
spneumoniae-pangenome.S_pseudosimplitigsAC.k_19.d_9.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	19	9	zeros	60.29	0.83	45.30	76%	1063780	0	0	60.297717
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	20	1	default	0.14	0.01	0.06	51%	13584	0	0	28.88843
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	1	ones	81.97	7.77	57.58	79%	1695172	10136	0	81.986081
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	1	runs	101.43	5.66	78.51	82%	1023416	18032	16	101.442535
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	1	zeros	77.91	6.38	51.50	74%	1075756	11448	0	77.921832
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_10.M_default	spneumoniae-pangenome	pseudosimplitigs	20	10	default	0.09	0.00	0.06	77%	13608	0	0	8.626204
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_10.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	10	ones	43.56	0.77	35.06	82%	1710168	0	0	43.572425
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_10.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	10	runs	76.23	0.53	67.13	88%	1042620	32	64	76.241914
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_10.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	10	zeros	44.97	0.44	33.24	74%	1091736	0	0	44.981002
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_11.M_default	spneumoniae-pangenome	pseudosimplitigs	20	11	default	0.08	0.00	0.06	81%	13600	520	0	7.666982
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_11.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	11	ones	51.32	0.69	40.12	79%	1726084	0	0	51.324286
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_11.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	11	runs	71.55	0.54	61.64	86%	1049304	0	112	71.556503
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_11.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	11	zeros	48.89	0.36	40.02	82%	1109672	0	0	48.897755
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_12.M_default	spneumoniae-pangenome	pseudosimplitigs	20	12	default	0.08	0.00	0.06	75%	13600	520	0	8.7414
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_12.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	12	ones	46.14	0.66	34.89	77%	1730828	0	0	46.14791
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_12.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	12	runs	79.74	0.42	68.95	86%	1052052	0	176	79.752847
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_12.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	12	zeros	43.41	0.41	34.80	81%	1114128	0	0	43.421842
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	20	2	default	0.22	0.01	0.09	48%	12380	0	0	10.951322
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	2	ones	60.02	6.61	40.35	78%	1673776	7224	0	60.027686
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	2	runs	91.66	5.98	66.77	79%	1020824	11600	16	91.66713
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	2	zeros	71.36	5.90	47.78	75%	1054628	6352	0	71.37536
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	20	3	default	0.12	0.00	0.05	50%	13636	0	0	12.674241
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	3	ones	63.36	0.96	48.07	77%	1668464	16	0	63.366043
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	3	runs	99.70	8.26	72.86	81%	1019500	34792	16	99.713315
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	3	zeros	54.39	0.53	41.15	76%	1049584	16	0	54.394844
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	20	4	default	0.08	0.01	0.04	75%	13632	0	0	14.175146
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	4	ones	65.13	1.28	49.82	78%	1662484	0	0	65.14358
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	4	runs	97.31	0.90	82.20	85%	1014888	56	16	97.324444
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	4	zeros	64.91	0.59	52.52	81%	1043556	0	0	64.916336
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	20	5	default	0.08	0.01	0.04	75%	13620	0	0	14.801336
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	5	ones	57.62	1.65	43.33	78%	1651416	0	0	57.631442
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	5	runs	84.52	0.74	73.12	87%	1011660	32	16	84.531453
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	5	zeros	67.12	0.81	48.98	74%	1032384	0	0	67.127434
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_6.M_default	spneumoniae-pangenome	pseudosimplitigs	20	6	default	0.08	0.01	0.05	77%	13628	0	0	12.613447
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_6.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	6	ones	62.06	5.03	43.66	78%	1645124	14608	0	62.072515
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_6.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	6	runs	83.25	3.73	65.73	83%	1009820	20800	16	83.254981
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_6.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	6	zeros	59.18	4.00	41.72	77%	1026016	7648	0	59.193829
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7.M_default	spneumoniae-pangenome	pseudosimplitigs	20	7	default	0.10	0.01	0.04	64%	13592	0	0	10.713135
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	7	ones	55.98	0.95	42.44	77%	1649316	0	0	55.991285
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	7	runs	78.33	0.70	65.31	84%	1012952	32	16	78.342504
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_7.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	7	zeros	63.51	0.83	49.16	78%	1030488	0	0	63.518124
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_default	spneumoniae-pangenome	pseudosimplitigs	20	8	default	0.10	0.00	0.06	71%	13636	2384	0	24.916243
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	8	ones	80.41	11.51	51.19	77%	1653792	16936	0	80.416091
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	8	runs	116.59	9.63	80.12	76%	1016880	18912	16	116.598694
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_8.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	8	zeros	55.38	2.54	37.06	71%	1034712	12528	0	55.392367
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_default	spneumoniae-pangenome	pseudosimplitigs	20	9	default	0.09	0.00	0.05	65%	13616	0	0	12.701201
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	9	ones	91.64	1.32	78.08	86%	1681164	0	0	91.649264
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	9	runs	82.93	0.62	68.45	83%	1032760	48	24	82.940613
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_9.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	9	zeros	73.94	0.67	60.28	82%	1064292	0	0	73.953456
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	1	default	0.08	0.00	0.06	80%	13600	0	0	9.938927
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	1	ones	46.29	0.89	35.97	79%	1698080	0	0	46.303164
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	20	1	runs	78.24	0.80	65.48	84%	1025300	48	16	78.253507
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	20	1	zeros	45.57	0.41	35.61	79%	1079356	0	0	45.577767
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	10	default	0.09	0.00	0.06	75%	13572	0	0	8.142797
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	10	ones	52.55	0.73	43.65	84%	1710296	0	0	52.557658
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	20	10	runs	74.60	0.49	65.62	88%	1042600	232	64	74.606109
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_10.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	20	10	zeros	49.65	0.57	40.98	83%	1091604	312	0	49.661449
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11.M_default	spneumoniae-pangenome	pseudosimplitigsAC	20	11	default	0.10	0.00	0.07	75%	13600	0	0	10.745848
spneumoniae-pangenome.S_pseudosimplitigsAC.k_20.d_11.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	20	11	ones	43.61	0.67	34.58	80%	1725520	0	0	43.614933
