pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae.S_pseudosimplitigs.k_15.d_4.M_zeros	spneumoniae	pseudosimplitigs	15	4	zeros	8.71	0.13	7.33	85%	239764	0	0	8.713821
spneumoniae.S_pseudosimplitigs.k_15.d_5.M_default	spneumoniae	pseudosimplitigs	15	5	default	0.01	0.00	0.01	86%	4096	0	0	1.524578
spneumoniae.S_pseudosimplitigs.k_15.d_5.M_ones	spneumoniae	pseudosimplitigs	15	5	ones	8.64	0.27	7.21	86%	386248	0	0	8.644003
spneumoniae.S_pseudosimplitigs.k_15.d_5.M_runs	spneumoniae	pseudosimplitigs	15	5	runs	13.13	0.15	11.91	91%	238948	0	16	13.141902
spneumoniae.S_pseudosimplitigs.k_15.d_5.M_zeros	spneumoniae	pseudosimplitigs	15	5	zeros	9.06	0.17	7.52	85%	239896	0	0	9.065615
spneumoniae.S_pseudosimplitigsAC.k_15.d_1.M_default	spneumoniae	pseudosimplitigsAC	15	1	default	0.01	0.00	0.01	88%	4096	0	0	1.428641
spneumoniae.S_pseudosimplitigsAC.k_15.d_1.M_ones	spneumoniae	pseudosimplitigsAC	15	1	ones	9.24	0.15	7.51	82%	395736	0	0	9.25125
spneumoniae.S_pseudosimplitigsAC.k_15.d_1.M_runs	spneumoniae	pseudosimplitigsAC	15	1	runs	12.63	0.10	11.30	90%	240560	0	24	12.633603
spneumoniae.S_pseudosimplitigsAC.k_15.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	15	1	zeros	8.67	0.12	7.07	82%	248580	0	0	8.674973
spneumoniae.S_pseudosimplitigsAC.k_15.d_2.M_default	spneumoniae	pseudosimplitigsAC	15	2	default	0.01	0.00	0.00	80%	4096	0	0	1.183344
spneumoniae.S_pseudosimplitigsAC.k_15.d_2.M_ones	spneumoniae	pseudosimplitigsAC	15	2	ones	8.70	0.33	6.86	82%	387816	0	0	8.706998
spneumoniae.S_pseudosimplitigsAC.k_15.d_2.M_runs	spneumoniae	pseudosimplitigsAC	15	2	runs	13.38	0.14	11.85	89%	238964	0	16	13.388068
spneumoniae.S_pseudosimplitigsAC.k_15.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	15	2	zeros	8.59	0.13	7.08	83%	241448	0	0	8.59895
spneumoniae.S_pseudosimplitigsAC.k_15.d_3.M_default	spneumoniae	pseudosimplitigsAC	15	3	default	0.01	0.00	0.01	88%	4096	0	0	1.657502
spneumoniae.S_pseudosimplitigsAC.k_15.d_3.M_ones	spneumoniae	pseudosimplitigsAC	15	3	ones	8.75	0.21	6.90	81%	386112	0	0	8.763679
spneumoniae.S_pseudosimplitigsAC.k_15.d_3.M_runs	spneumoniae	pseudosimplitigsAC	15	3	runs	13.58	0.17	12.04	89%	238536	0	0	13.590156
spneumoniae.S_pseudosimplitigsAC.k_15.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	15	3	zeros	8.52	0.09	6.77	80%	239708	0	0	8.533589
spneumoniae.S_pseudosimplitigsAC.k_15.d_4.M_default	spneumoniae	pseudosimplitigsAC	15	4	default	0.01	0.00	0.01	81%	4096	0	0	1.136781
spneumoniae.S_pseudosimplitigsAC.k_15.d_4.M_ones	spneumoniae	pseudosimplitigsAC	15	4	ones	8.56	0.16	6.92	82%	385548	0	0	8.564752
spneumoniae.S_pseudosimplitigsAC.k_15.d_4.M_runs	spneumoniae	pseudosimplitigsAC	15	4	runs	12.78	0.17	11.13	88%	238556	0	0	12.787847
spneumoniae.S_pseudosimplitigsAC.k_15.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	15	4	zeros	9.45	0.09	8.26	88%	239460	0	0	9.463494
spneumoniae.S_pseudosimplitigsAC.k_15.d_5.M_default	spneumoniae	pseudosimplitigsAC	15	5	default	0.01	0.00	0.00	81%	4096	0	0	1.333453
spneumoniae.S_pseudosimplitigsAC.k_15.d_5.M_ones	spneumoniae	pseudosimplitigsAC	15	5	ones	8.60	0.13	7.14	84%	385836	0	0	8.60689
spneumoniae.S_pseudosimplitigsAC.k_15.d_5.M_runs	spneumoniae	pseudosimplitigsAC	15	5	runs	13.33	0.15	12.05	91%	238864	0	16	13.339418
spneumoniae.S_pseudosimplitigsAC.k_15.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	15	5	zeros	8.43	0.22	7.11	86%	239560	0	0	8.440722
spneumoniae.S_streaming.k_15.d_na.M_default	spneumoniae	streaming	15	na	default	0.01	0.00	0.01	86%	4100	0	0	1.164058
spneumoniae.S_streaming.k_15.d_na.M_ones	spneumoniae	streaming	15	na	ones	8.05	0.21	6.48	83%	369136	0	0	8.054242
spneumoniae.S_streaming.k_15.d_na.M_runs	spneumoniae	streaming	15	na	runs	12.46	0.09	10.93	88%	237876	0	0	12.468217
spneumoniae.S_streaming.k_15.d_na.M_zeros	spneumoniae	streaming	15	na	zeros	8.15	0.11	6.74	84%	236148	0	0	8.159988
spneumoniae.S_greedy.k_16.d_na.M_default	spneumoniae	greedy	16	na	default	0.01	0.00	0.00	87%	4096	0	0	1.202974
spneumoniae.S_greedy.k_16.d_na.M_ones	spneumoniae	greedy	16	na	ones	8.98	0.15	7.19	81%	414988	0	0	8.989841
spneumoniae.S_greedy.k_16.d_na.M_runs	spneumoniae	greedy	16	na	runs	12.34	0.08	10.97	89%	273756	0	0	12.345452
spneumoniae.S_greedy.k_16.d_na.M_zeros	spneumoniae	greedy	16	na	zeros	10.42	0.17	8.92	87%	269272	0	0	10.432043
spneumoniae.S_greedyAC.k_16.d_na.M_default	spneumoniae	greedyAC	16	na	default	0.01	0.00	0.00	75%	4096	0	0	1.100754
spneumoniae.S_greedyAC.k_16.d_na.M_ones	spneumoniae	greedyAC	16	na	ones	9.11	0.20	7.43	83%	415032	0	0	9.122688
spneumoniae.S_greedyAC.k_16.d_na.M_runs	spneumoniae	greedyAC	16	na	runs	13.90	0.28	12.38	91%	273760	0	0	13.909206
spneumoniae.S_greedyAC.k_16.d_na.M_zeros	spneumoniae	greedyAC	16	na	zeros	8.25	0.13	6.87	84%	269484	0	0	8.255714
spneumoniae.S_pseudosimplitigs.k_16.d_1.M_default	spneumoniae	pseudosimplitigs	16	1	default	0.01	0.00	0.01	88%	4096	0	0	1.413817
spneumoniae.S_pseudosimplitigs.k_16.d_1.M_ones	spneumoniae	pseudosimplitigs	16	1	ones	9.04	0.17	7.57	85%	421640	0	0	9.043577
spneumoniae.S_pseudosimplitigs.k_16.d_1.M_runs	spneumoniae	pseudosimplitigs	16	1	runs	12.94	0.14	11.59	90%	274700	0	16	12.947805
spneumoniae.S_pseudosimplitigs.k_16.d_1.M_zeros	spneumoniae	pseudosimplitigs	16	1	zeros	8.57	0.14	7.33	87%	271624	0	0	8.582937
spneumoniae.S_pseudosimplitigs.k_16.d_2.M_default	spneumoniae	pseudosimplitigs	16	2	default	0.01	0.00	0.00	76%	4096	0	0	1.087552
spneumoniae.S_pseudosimplitigs.k_16.d_2.M_ones	spneumoniae	pseudosimplitigs	16	2	ones	8.37	0.19	7.11	87%	418960	0	0	8.379783
spneumoniae.S_pseudosimplitigs.k_16.d_2.M_runs	spneumoniae	pseudosimplitigs	16	2	runs	12.19	0.11	10.76	89%	274072	0	0	12.19322
spneumoniae.S_pseudosimplitigs.k_16.d_2.M_zeros	spneumoniae	pseudosimplitigs	16	2	zeros	8.56	0.09	7.05	83%	271584	0	0	8.571155
spneumoniae.S_pseudosimplitigs.k_16.d_3.M_default	spneumoniae	pseudosimplitigs	16	3	default	0.01	0.00	0.00	76%	4096	0	0	1.530362
spneumoniae.S_pseudosimplitigs.k_16.d_3.M_ones	spneumoniae	pseudosimplitigs	16	3	ones	9.61	0.23	7.82	83%	418148	0	0	9.619459
spneumoniae.S_pseudosimplitigs.k_16.d_3.M_runs	spneumoniae	pseudosimplitigs	16	3	runs	12.07	0.13	10.74	90%	273784	0	0	12.075658
spneumoniae.S_pseudosimplitigs.k_16.d_3.M_zeros	spneumoniae	pseudosimplitigs	16	3	zeros	8.79	0.11	7.37	85%	271572	0	0	8.796228
spneumoniae.S_pseudosimplitigs.k_16.d_4.M_default	spneumoniae	pseudosimplitigs	16	4	default	0.01	0.00	0.01	84%	4096	0	0	1.134674
spneumoniae.S_pseudosimplitigs.k_16.d_4.M_ones	spneumoniae	pseudosimplitigs	16	4	ones	8.54	0.17	6.78	81%	417876	0	0	8.54448
spneumoniae.S_pseudosimplitigs.k_16.d_4.M_runs	spneumoniae	pseudosimplitigs	16	4	runs	12.89	0.10	11.68	91%	273964	0	0	12.89889
spneumoniae.S_pseudosimplitigs.k_16.d_4.M_zeros	spneumoniae	pseudosimplitigs	16	4	zeros	9.44	0.16	8.02	86%	271564	0	0	9.451993
spneumoniae.S_pseudosimplitigs.k_16.d_5.M_default	spneumoniae	pseudosimplitigs	16	5	default	0.01	0.00	0.00	83%	4096	0	0	1.452461
spneumoniae.S_pseudosimplitigs.k_16.d_5.M_ones	spneumoniae	pseudosimplitigs	16	5	ones	9.18	0.33	7.70	87%	418088	0	0	9.189568
spneumoniae.S_pseudosimplitigs.k_16.d_5.M_runs	spneumoniae	pseudosimplitigs	16	5	runs	12.69	0.11	11.33	90%	273992	0	0	12.694252
spneumoniae.S_pseudosimplitigs.k_16.d_5.M_zeros	spneumoniae	pseudosimplitigs	16	5	zeros	9.24	0.11	7.39	81%	271568	0	0	9.247869
spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_default	spneumoniae	pseudosimplitigsAC	16	1	default	0.01	0.00	0.01	87%	4096	0	0	1.473071
spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_ones	spneumoniae	pseudosimplitigsAC	16	1	ones	9.33	0.33	7.67	85%	421712	0	0	9.343317
spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_runs	spneumoniae	pseudosimplitigsAC	16	1	runs	12.80	0.15	11.42	90%	274696	0	16	12.806754
spneumoniae.S_pseudosimplitigsAC.k_16.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	16	1	zeros	8.93	0.10	7.36	83%	271624	0	0	8.942434
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_default	spneumoniae	pseudosimplitigsAC	16	2	default	0.01	0.00	0.01	86%	4096	0	0	1.510664
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_ones	spneumoniae	pseudosimplitigsAC	16	2	ones	8.42	0.30	7.05	87%	419072	0	0	8.426148
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_runs	spneumoniae	pseudosimplitigsAC	16	2	runs	13.41	0.21	11.95	90%	274116	0	0	13.420311
spneumoniae.S_pseudosimplitigsAC.k_16.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	16	2	zeros	9.45	0.18	7.62	82%	271532	0	0	9.4529
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_default	spneumoniae	pseudosimplitigsAC	16	3	default	0.01	0.00	0.01	89%	4096	0	0	1.402064
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_ones	spneumoniae	pseudosimplitigsAC	16	3	ones	9.77	0.29	7.94	84%	418104	0	0	9.779432
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_runs	spneumoniae	pseudosimplitigsAC	16	3	runs	14.62	0.35	12.71	89%	273956	0	0	14.623577
spneumoniae.S_pseudosimplitigsAC.k_16.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	16	3	zeros	8.64	0.19	7.17	85%	271568	0	0	8.65209
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_default	spneumoniae	pseudosimplitigsAC	16	4	default	0.01	0.00	0.00	80%	4096	0	0	1.10157
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_ones	spneumoniae	pseudosimplitigsAC	16	4	ones	8.92	0.11	7.55	85%	417888	0	0	8.931772
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_runs	spneumoniae	pseudosimplitigsAC	16	4	runs	12.72	0.14	11.50	91%	273940	0	0	12.727655
spneumoniae.S_pseudosimplitigsAC.k_16.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	16	4	zeros	8.71	0.09	7.27	84%	271536	0	0	8.713782
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_default	spneumoniae	pseudosimplitigsAC	16	5	default	0.01	0.00	0.00	81%	4096	0	0	1.516539
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_ones	spneumoniae	pseudosimplitigsAC	16	5	ones	9.23	0.18	7.98	88%	417904	0	0	9.239669
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_runs	spneumoniae	pseudosimplitigsAC	16	5	runs	12.11	0.16	10.65	89%	274100	0	16	12.120338
spneumoniae.S_pseudosimplitigsAC.k_16.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	16	5	zeros	8.25	0.12	6.75	83%	271568	0	0	8.253171
spneumoniae.S_streaming.k_16.d_na.M_default	spneumoniae	streaming	16	na	default	0.01	0.00	0.01	87%	4100	0	0	1.13863
spneumoniae.S_streaming.k_16.d_na.M_ones	spneumoniae	streaming	16	na	ones	8.55	0.21	7.00	84%	417732	0	0	8.558065
spneumoniae.S_streaming.k_16.d_na.M_runs	spneumoniae	streaming	16	na	runs	12.18	0.31	10.79	91%	273772	0	0	12.185843
spneumoniae.S_streaming.k_16.d_na.M_zeros	spneumoniae	streaming	16	na	zeros	8.88	0.22	7.27	84%	271556	0	0	8.890101
spneumoniae.S_greedy.k_17.d_na.M_default	spneumoniae	greedy	17	na	default	0.01	0.00	0.01	81%	4096	0	0	1.630139
spneumoniae.S_greedy.k_17.d_na.M_ones	spneumoniae	greedy	17	na	ones	9.86	0.17	8.20	84%	415828	0	0	9.863896
spneumoniae.S_greedy.k_17.d_na.M_runs	spneumoniae	greedy	17	na	runs	15.36	0.31	13.83	92%	274268	0	0	15.36504
spneumoniae.S_greedy.k_17.d_na.M_zeros	spneumoniae	greedy	17	na	zeros	9.06	0.12	7.88	88%	269920	0	0	9.069921
spneumoniae.S_greedyAC.k_17.d_na.M_default	spneumoniae	greedyAC	17	na	default	0.01	0.00	0.01	83%	4096	0	0	1.063219
spneumoniae.S_greedyAC.k_17.d_na.M_ones	spneumoniae	greedyAC	17	na	ones	10.52	0.29	8.76	86%	415788	0	0	10.533404
spneumoniae.S_greedyAC.k_17.d_na.M_runs	spneumoniae	greedyAC	17	na	runs	13.16	0.36	11.50	90%	274272	0	0	13.169625
spneumoniae.S_greedyAC.k_17.d_na.M_zeros	spneumoniae	greedyAC	17	na	zeros	8.65	0.24	7.36	87%	270020	0	0	8.662518
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_default	spneumoniae	pseudosimplitigs	17	1	default	0.01	0.00	0.01	87%	4096	0	0	1.28236
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_ones	spneumoniae	pseudosimplitigs	17	1	ones	9.69	0.31	8.30	88%	420148	0	0	9.695967
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_runs	spneumoniae	pseudosimplitigs	17	1	runs	13.80	0.31	12.13	90%	274752	0	16	13.809478
spneumoniae.S_pseudosimplitigs.k_17.d_1.M_zeros	spneumoniae	pseudosimplitigs	17	1	zeros	10.95	0.22	9.18	85%	272104	0	0	10.959173
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_default	spneumoniae	pseudosimplitigs	17	2	default	0.01	0.00	0.01	92%	4096	0	0	1.078525
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_ones	spneumoniae	pseudosimplitigs	17	2	ones	8.66	0.16	7.41	87%	418952	0	0	8.669152
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_runs	spneumoniae	pseudosimplitigs	17	2	runs	13.06	0.11	11.76	90%	274444	0	0	13.06732
spneumoniae.S_pseudosimplitigs.k_17.d_2.M_zeros	spneumoniae	pseudosimplitigs	17	2	zeros	9.14	0.12	7.64	84%	271992	0	0	9.148423
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_default	spneumoniae	pseudosimplitigs	17	3	default	0.01	0.00	0.01	93%	4096	0	0	1.154639
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_ones	spneumoniae	pseudosimplitigs	17	3	ones	9.50	0.23	7.96	86%	418640	0	0	9.50602
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_runs	spneumoniae	pseudosimplitigs	17	3	runs	13.04	0.12	11.86	91%	274392	0	0	13.047514
spneumoniae.S_pseudosimplitigs.k_17.d_3.M_zeros	spneumoniae	pseudosimplitigs	17	3	zeros	9.49	0.11	8.06	86%	272080	0	0	9.493892
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_default	spneumoniae	pseudosimplitigs	17	4	default	0.01	0.00	0.01	88%	4096	0	0	1.260332
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_ones	spneumoniae	pseudosimplitigs	17	4	ones	9.35	0.26	8.00	88%	418400	0	0	9.361025
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_runs	spneumoniae	pseudosimplitigs	17	4	runs	14.68	0.24	12.88	89%	274368	0	0	14.684322
spneumoniae.S_pseudosimplitigs.k_17.d_4.M_zeros	spneumoniae	pseudosimplitigs	17	4	zeros	9.74	0.18	8.50	89%	272080	0	0	9.753806
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_default	spneumoniae	pseudosimplitigs	17	5	default	0.01	0.00	0.00	76%	4096	0	0	1.160828
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_ones	spneumoniae	pseudosimplitigs	17	5	ones	8.71	0.17	7.47	87%	418248	0	0	8.715071
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_runs	spneumoniae	pseudosimplitigs	17	5	runs	13.23	0.36	11.53	89%	274360	0	0	13.241239
spneumoniae.S_pseudosimplitigs.k_17.d_5.M_zeros	spneumoniae	pseudosimplitigs	17	5	zeros	8.62	0.19	7.14	85%	272072	0	0	8.628486
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_default	spneumoniae	pseudosimplitigsAC	17	1	default	0.01	0.00	0.00	76%	4092	0	0	1.129483
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_ones	spneumoniae	pseudosimplitigsAC	17	1	ones	9.82	0.32	8.07	85%	419924	0	0	9.829998
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_runs	spneumoniae	pseudosimplitigsAC	17	1	runs	14.45	0.16	12.82	89%	274600	0	0	14.459553
spneumoniae.S_pseudosimplitigsAC.k_17.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	17	1	zeros	10.23	0.22	8.68	87%	272092	0	0	10.238397
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_default	spneumoniae	pseudosimplitigsAC	17	2	default	0.01	0.00	0.01	88%	4092	0	0	1.499827
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_ones	spneumoniae	pseudosimplitigsAC	17	2	ones	9.14	0.24	7.78	87%	418940	0	0	9.143041
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_runs	spneumoniae	pseudosimplitigsAC	17	2	runs	13.67	0.12	12.13	89%	274432	0	0	13.678094
spneumoniae.S_pseudosimplitigsAC.k_17.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	17	2	zeros	9.39	0.09	7.93	85%	269852	0	0	9.40369
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_default	spneumoniae	pseudosimplitigsAC	17	3	default	0.01	0.00	0.01	87%	4096	0	0	1.236794
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_ones	spneumoniae	pseudosimplitigsAC	17	3	ones	8.87	0.21	7.62	88%	418684	0	0	8.877972
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_runs	spneumoniae	pseudosimplitigsAC	17	3	runs	13.46	0.17	12.19	91%	274388	0	0	13.471244
spneumoniae.S_pseudosimplitigsAC.k_17.d_3.M_zeros	spneumoniae	pseudosimplitigsAC	17	3	zeros	9.00	0.19	7.51	85%	272080	0	0	9.009143
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_default	spneumoniae	pseudosimplitigsAC	17	4	default	0.01	0.00	0.01	86%	4096	0	0	1.650199
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_ones	spneumoniae	pseudosimplitigsAC	17	4	ones	8.64	0.14	7.23	85%	418412	0	0	8.651273
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_runs	spneumoniae	pseudosimplitigsAC	17	4	runs	12.81	0.24	11.49	91%	274368	0	0	12.815547
spneumoniae.S_pseudosimplitigsAC.k_17.d_4.M_zeros	spneumoniae	pseudosimplitigsAC	17	4	zeros	9.01	0.21	7.61	86%	272080	0	0	9.016601
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_default	spneumoniae	pseudosimplitigsAC	17	5	default	0.01	0.00	0.01	91%	4096	0	0	1.55687
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_ones	spneumoniae	pseudosimplitigsAC	17	5	ones	8.91	0.23	7.58	87%	418408	0	0	8.919342
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_runs	spneumoniae	pseudosimplitigsAC	17	5	runs	14.17	0.24	12.41	89%	274356	0	0	14.181277
spneumoniae.S_pseudosimplitigsAC.k_17.d_5.M_zeros	spneumoniae	pseudosimplitigsAC	17	5	zeros	8.77	0.22	7.40	86%	272076	0	0	8.779415
spneumoniae.S_streaming.k_17.d_na.M_default	spneumoniae	streaming	17	na	default	0.01	0.00	0.01	82%	4100	0	0	1.319772
spneumoniae.S_streaming.k_17.d_na.M_ones	spneumoniae	streaming	17	na	ones	9.18	0.15	7.90	87%	418144	0	0	9.191543
spneumoniae.S_streaming.k_17.d_na.M_runs	spneumoniae	streaming	17	na	runs	13.89	0.14	12.68	92%	274280	0	0	13.902098
spneumoniae.S_streaming.k_17.d_na.M_zeros	spneumoniae	streaming	17	na	zeros	9.99	0.10	8.79	88%	271976	0	0	10.00344
spneumoniae.S_greedy.k_18.d_na.M_default	spneumoniae	greedy	18	na	default	0.01	0.00	0.01	84%	4092	0	0	1.6532
spneumoniae.S_greedy.k_18.d_na.M_ones	spneumoniae	greedy	18	na	ones	8.77	0.27	7.45	88%	416240	0	0	8.783456
spneumoniae.S_greedy.k_18.d_na.M_runs	spneumoniae	greedy	18	na	runs	13.12	0.32	11.62	91%	274524	0	0	13.126184
spneumoniae.S_greedy.k_18.d_na.M_zeros	spneumoniae	greedy	18	na	zeros	8.74	0.30	7.37	87%	269644	0	0	8.744575
spneumoniae.S_greedyAC.k_18.d_na.M_default	spneumoniae	greedyAC	18	na	default	0.01	0.00	0.00	75%	4096	0	0	1.146291
spneumoniae.S_greedyAC.k_18.d_na.M_ones	spneumoniae	greedyAC	18	na	ones	9.64	0.27	7.71	82%	416292	0	0	9.647514
spneumoniae.S_greedyAC.k_18.d_na.M_runs	spneumoniae	greedyAC	18	na	runs	13.66	0.34	12.23	92%	274536	0	0	13.672824
spneumoniae.S_greedyAC.k_18.d_na.M_zeros	spneumoniae	greedyAC	18	na	zeros	8.60	0.13	7.35	87%	270196	0	0	8.606078
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_default	spneumoniae	pseudosimplitigs	18	1	default	0.04	0.00	0.00	27%	4072	0	0	1.437663
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_ones	spneumoniae	pseudosimplitigs	18	1	ones	10.08	0.27	8.35	85%	418940	0	0	10.08595
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_runs	spneumoniae	pseudosimplitigs	18	1	runs	13.54	0.24	11.80	88%	274744	0	0	13.547212
spneumoniae.S_pseudosimplitigs.k_18.d_1.M_zeros	spneumoniae	pseudosimplitigs	18	1	zeros	11.21	0.10	9.72	87%	269896	0	0	11.217603
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_default	spneumoniae	pseudosimplitigs	18	2	default	0.01	0.00	0.00	83%	4096	0	0	1.191568
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_ones	spneumoniae	pseudosimplitigs	18	2	ones	9.33	0.24	8.04	88%	419096	0	0	9.340639
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_runs	spneumoniae	pseudosimplitigs	18	2	runs	14.02	0.14	12.79	92%	274676	0	0	14.026445
spneumoniae.S_pseudosimplitigs.k_18.d_2.M_zeros	spneumoniae	pseudosimplitigs	18	2	zeros	9.14	0.09	8.00	88%	272252	0	0	9.148934
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_default	spneumoniae	pseudosimplitigs	18	3	default	0.01	0.00	0.01	88%	4096	0	0	1.335446
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_ones	spneumoniae	pseudosimplitigs	18	3	ones	10.28	0.35	8.35	84%	418804	0	0	10.290211
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_runs	spneumoniae	pseudosimplitigs	18	3	runs	14.02	0.13	12.58	90%	274568	0	0	14.031207
spneumoniae.S_pseudosimplitigs.k_18.d_3.M_zeros	spneumoniae	pseudosimplitigs	18	3	zeros	8.81	0.12	7.46	86%	272252	0	0	8.820706
spneumoniae.S_pseudosimplitigs.k_18.d_4.M_default	spneumoniae	pseudosimplitigs	18	4	default	0.02	0.00	0.01	85%	4096	0	0	1.428034
spneumoniae.S_pseudosimplitigs.k_18.d_4.M_ones	spneumoniae	pseudosimplitigs	18	4	ones	9.02	0.16	7.80	88%	418684	0	0	9.031943
spneumoniae.S_pseudosimplitigs.k_18.d_4.M_runs	spneumoniae	pseudosimplitigs	18	4	runs	13.18	0.10	11.71	89%	274564	0	0	13.189974
spneumoniae.S_pseudosimplitigs.k_18.d_4.M_zeros	spneumoniae	pseudosimplitigs	18	4	zeros	9.28	0.14	7.94	87%	272336	0	0	9.286462
spneumoniae.S_pseudosimplitigs.k_18.d_5.M_default	spneumoniae	pseudosimplitigs	18	5	default	0.01	0.00	0.01	86%	4096	0	0	1.351749
spneumoniae.S_pseudosimplitigs.k_18.d_5.M_ones	spneumoniae	pseudosimplitigs	18	5	ones	9.68	0.20	8.40	88%	418676	0	0	9.692416
spneumoniae.S_pseudosimplitigs.k_18.d_5.M_runs	spneumoniae	pseudosimplitigs	18	5	runs	13.71	0.18	12.42	91%	274608	0	0	13.715625
spneumoniae.S_pseudosimplitigs.k_18.d_5.M_zeros	spneumoniae	pseudosimplitigs	18	5	zeros	9.54	0.16	8.07	86%	272252	0	0	9.550664
spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_default	spneumoniae	pseudosimplitigsAC	18	1	default	0.01	0.00	0.01	89%	4096	0	0	1.190085
spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_ones	spneumoniae	pseudosimplitigsAC	18	1	ones	9.11	0.30	7.70	87%	419716	0	0	9.120638
spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_runs	spneumoniae	pseudosimplitigsAC	18	1	runs	13.41	0.15	11.98	90%	274748	0	0	13.414198
spneumoniae.S_pseudosimplitigsAC.k_18.d_1.M_zeros	spneumoniae	pseudosimplitigsAC	18	1	zeros	9.60	0.13	7.74	82%	272264	0	0	9.607672
spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_default	spneumoniae	pseudosimplitigsAC	18	2	default	0.01	0.00	0.00	76%	4092	0	0	1.132734
spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_ones	spneumoniae	pseudosimplitigsAC	18	2	ones	9.73	0.23	8.11	85%	419088	0	0	9.741509
spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_runs	spneumoniae	pseudosimplitigsAC	18	2	runs	14.58	0.16	12.87	89%	274664	0	0	14.592063
spneumoniae.S_pseudosimplitigsAC.k_18.d_2.M_zeros	spneumoniae	pseudosimplitigsAC	18	2	zeros	9.54	0.26	8.00	86%	272328	0	0	9.552789
