pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	16	5	default	0.05	0.00	0.03	64%	18704	0	0	7.418058
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	16	5	ones	36.13	0.82	28.17	80%	1558356	0	0	36.167003
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	16	5	runs	53.24	0.56	44.98	85%	1018124	0	0	53.297561
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	16	5	zeros	36.11	0.51	28.35	79%	1114832	0	0	36.14481
spneumoniae-pangenome.S_streaming.k_16.d_na.M_default	spneumoniae-pangenome	streaming	16	na	default	0.04	0.00	0.02	68%	18576	0	0	7.942507
spneumoniae-pangenome.S_streaming.k_16.d_na.M_ones	spneumoniae-pangenome	streaming	16	na	ones	40.95	3.14	28.63	77%	1472764	0	0	40.988823
spneumoniae-pangenome.S_streaming.k_16.d_na.M_runs	spneumoniae-pangenome	streaming	16	na	runs	59.84	3.68	46.67	84%	1067548	0	0	59.889532
spneumoniae-pangenome.S_streaming.k_16.d_na.M_zeros	spneumoniae-pangenome	streaming	16	na	zeros	35.92	0.54	27.97	79%	1029752	0	0	35.955285
spneumoniae-pangenome.S_greedy.k_17.d_na.M_default	spneumoniae-pangenome	greedy	17	na	default	0.04	0.00	0.02	63%	9344	0	0	6.964174
spneumoniae-pangenome.S_greedy.k_17.d_na.M_ones	spneumoniae-pangenome	greedy	17	na	ones	36.49	0.85	28.45	80%	1473408	0	0	36.52504
spneumoniae-pangenome.S_greedy.k_17.d_na.M_runs	spneumoniae-pangenome	greedy	17	na	runs	54.02	0.51	46.44	86%	1109852	0	0	54.057304
spneumoniae-pangenome.S_greedy.k_17.d_na.M_zeros	spneumoniae-pangenome	greedy	17	na	zeros	35.26	0.65	27.49	79%	1013964	0	0	35.303827
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	17	1	default	0.05	0.00	0.03	65%	19408	0	0	8.377753
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	1	ones	40.11	0.60	31.31	79%	1655080	0	0	40.165501
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	1	runs	59.25	0.56	49.75	84%	1117144	0	0	59.298832
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	1	zeros	40.92	0.45	31.88	79%	1137940	0	0	40.960992
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	17	2	default	0.05	0.00	0.03	66%	19040	0	0	8.137745
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	2	ones	39.54	0.58	31.11	80%	1630348	0	0	39.559216
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	2	runs	58.55	0.56	49.37	85%	1111536	0	0	58.611505
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	2	zeros	39.90	0.56	30.91	78%	1066244	0	0	39.944965
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	17	3	default	0.05	0.00	0.03	62%	18896	0	0	8.23267
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	3	ones	39.56	0.97	30.52	79%	1587388	0	0	39.599576
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	3	runs	57.01	0.56	49.62	88%	1101152	0	0	57.054263
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	3	zeros	38.88	0.64	30.35	79%	1041432	0	0	38.934888
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	17	4	default	0.05	0.00	0.02	64%	18832	0	0	7.838374
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	4	ones	38.36	0.64	30.08	80%	1608744	0	0	38.437807
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	4	runs	57.34	0.58	48.91	86%	1109480	0	0	57.37513
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	4	zeros	38.20	0.57	29.69	79%	1031524	0	0	38.2304
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	17	5	default	0.05	0.00	0.03	66%	18848	0	0	7.51161
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	5	ones	39.78	0.56	30.77	78%	1616132	0	0	39.8248
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	5	runs	56.84	0.55	48.14	85%	1119828	0	0	56.875236
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	5	zeros	39.81	0.58	31.30	80%	1003724	0	0	39.841529
spneumoniae-pangenome.S_streaming.k_17.d_na.M_default	spneumoniae-pangenome	streaming	17	na	default	0.05	0.00	0.02	63%	18880	0	0	8.382335
spneumoniae-pangenome.S_streaming.k_17.d_na.M_ones	spneumoniae-pangenome	streaming	17	na	ones	40.77	0.95	30.81	77%	1513736	0	0	40.811983
spneumoniae-pangenome.S_streaming.k_17.d_na.M_runs	spneumoniae-pangenome	streaming	17	na	runs	61.08	0.67	50.80	84%	1102744	0	0	61.142531
spneumoniae-pangenome.S_streaming.k_17.d_na.M_zeros	spneumoniae-pangenome	streaming	17	na	zeros	38.97	0.70	30.22	79%	1028544	0	0	39.015063
spneumoniae-pangenome.S_greedy.k_18.d_na.M_default	spneumoniae-pangenome	greedy	18	na	default	0.04	0.00	0.02	63%	17824	0	0	8.6872
spneumoniae-pangenome.S_greedy.k_18.d_na.M_ones	spneumoniae-pangenome	greedy	18	na	ones	40.01	1.29	29.97	78%	1492324	0	0	40.056722
spneumoniae-pangenome.S_greedy.k_18.d_na.M_runs	spneumoniae-pangenome	greedy	18	na	runs	57.20	0.65	49.20	87%	1112776	0	0	57.269459
spneumoniae-pangenome.S_greedy.k_18.d_na.M_zeros	spneumoniae-pangenome	greedy	18	na	zeros	39.44	0.84	30.48	79%	987060	0	0	39.484937
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	18	1	default	0.05	0.00	0.03	63%	19536	0	0	9.291741
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	1	ones	42.54	1.20	32.56	79%	1580504	0	0	42.5947
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	1	runs	61.08	0.71	51.62	85%	1107624	0	0	61.151626
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	1	zeros	42.20	0.67	32.80	79%	1146324	0	0	42.222863
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	18	2	default	0.05	0.00	0.03	63%	19360	0	0	7.974068
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	2	ones	42.60	1.31	32.85	80%	1566368	0	0	42.621842
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	2	runs	59.69	0.75	50.28	85%	1047576	0	0	59.755286
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	2	zeros	41.96	0.72	32.45	79%	996624	0	0	41.993138
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	18	3	default	0.05	0.00	0.03	66%	19152	0	0	8.191778
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	3	ones	42.14	1.20	32.70	80%	1623560	0	0	42.178361
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	3	runs	60.34	0.71	51.16	85%	1096300	0	0	60.38187
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	3	zeros	39.99	0.67	31.42	80%	1076352	0	0	40.034883
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	18	4	default	0.05	0.00	0.03	60%	19024	0	0	7.975601
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	4	ones	43.08	1.13	32.64	78%	1609964	0	0	43.170092
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	4	runs	59.00	0.55	49.99	85%	1078132	0	0	59.039024
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	4	zeros	40.18	0.67	31.49	80%	1030964	0	0	40.219928
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	18	5	default	0.05	0.00	0.03	65%	18992	0	0	8.118686
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	5	ones	41.54	1.13	31.82	79%	1567944	0	0	41.576012
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	5	runs	61.08	0.77	51.62	85%	1107216	0	0	61.143251
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	5	zeros	40.20	0.65	31.42	79%	1040480	0	0	40.233918
spneumoniae-pangenome.S_streaming.k_18.d_na.M_default	spneumoniae-pangenome	streaming	18	na	default	0.05	0.00	0.03	64%	19072	0	0	8.49108
spneumoniae-pangenome.S_streaming.k_18.d_na.M_ones	spneumoniae-pangenome	streaming	18	na	ones	42.53	1.46	31.68	77%	1546696	0	0	42.583031
spneumoniae-pangenome.S_streaming.k_18.d_na.M_runs	spneumoniae-pangenome	streaming	18	na	runs	61.39	0.85	51.47	85%	1086624	0	0	61.451873
spneumoniae-pangenome.S_streaming.k_18.d_na.M_zeros	spneumoniae-pangenome	streaming	18	na	zeros	40.56	0.66	31.34	78%	1042352	0	0	40.61215
spneumoniae-pangenome.S_greedy.k_19.d_na.M_default	spneumoniae-pangenome	greedy	19	na	default	0.04	0.00	0.02	66%	18160	0	0	7.40276
spneumoniae-pangenome.S_greedy.k_19.d_na.M_ones	spneumoniae-pangenome	greedy	19	na	ones	40.72	1.21	32.09	81%	1576608	0	0	40.765068
spneumoniae-pangenome.S_greedy.k_19.d_na.M_runs	spneumoniae-pangenome	greedy	19	na	runs	59.03	0.57	51.06	87%	1023284	0	0	59.088929
spneumoniae-pangenome.S_greedy.k_19.d_na.M_zeros	spneumoniae-pangenome	greedy	19	na	zeros	40.20	0.60	31.56	79%	1093528	0	0	40.258191
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	19	1	default	0.05	0.00	0.03	63%	19856	0	0	9.745742
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	1	ones	46.08	1.41	35.15	79%	1611192	0	0	46.116187
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	1	runs	65.53	0.87	55.53	86%	1126692	0	0	65.562247
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	1	zeros	44.39	0.68	34.89	80%	1112720	0	0	44.442049
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	19	2	default	0.05	0.00	0.03	62%	19776	0	0	8.616083
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	2	ones	45.96	1.22	36.01	81%	1671512	0	0	46.028267
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	2	runs	65.25	0.82	55.21	85%	1122640	0	0	65.316622
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	2	zeros	44.57	0.69	34.29	78%	1033340	0	0	44.619719
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	19	3	default	0.05	0.00	0.03	67%	19472	0	0	8.173144
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	3	ones	45.14	1.43	34.56	79%	1583496	0	0	45.192562
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	3	runs	63.19	0.92	54.11	87%	1091264	0	0	63.226233
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	3	zeros	44.49	0.65	35.14	80%	1160764	0	0	44.566878
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	19	4	default	0.05	0.00	0.03	66%	19376	0	0	8.332927
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	4	ones	44.44	1.18	33.92	79%	1660360	0	0	44.496675
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	4	runs	63.22	0.76	53.10	85%	1096524	0	0	63.264839
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	4	zeros	42.37	0.72	33.37	80%	1057424	0	0	42.416421
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	19	5	default	0.05	0.00	0.03	64%	19328	0	0	8.16892
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	19	5	ones	45.27	1.45	34.54	79%	1583868	0	0	45.308729
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	19	5	runs	63.91	0.83	54.02	85%	1120848	0	0	63.944565
spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	19	5	zeros	42.53	0.76	33.26	79%	1005508	0	0	42.578392
spneumoniae-pangenome.S_streaming.k_19.d_na.M_default	spneumoniae-pangenome	streaming	19	na	default	0.05	0.00	0.03	63%	19440	0	0	8.640654
spneumoniae-pangenome.S_streaming.k_19.d_na.M_ones	spneumoniae-pangenome	streaming	19	na	ones	43.50	1.24	33.70	80%	1606236	0	0	43.561964
spneumoniae-pangenome.S_streaming.k_19.d_na.M_runs	spneumoniae-pangenome	streaming	19	na	runs	63.60	0.83	54.38	86%	1120996	0	0	63.642992
spneumoniae-pangenome.S_streaming.k_19.d_na.M_zeros	spneumoniae-pangenome	streaming	19	na	zeros	42.32	0.64	33.18	79%	1057848	0	0	42.35467
spneumoniae-pangenome.S_greedy.k_20.d_na.M_default	spneumoniae-pangenome	greedy	20	na	default	0.06	0.00	0.02	52%	18384	0	0	8.352335
spneumoniae-pangenome.S_greedy.k_20.d_na.M_ones	spneumoniae-pangenome	greedy	20	na	ones	43.23	1.49	33.14	80%	1492868	0	0	43.277068
spneumoniae-pangenome.S_greedy.k_20.d_na.M_runs	spneumoniae-pangenome	greedy	20	na	runs	63.16	0.87	54.02	86%	1135652	0	0	63.221903
spneumoniae-pangenome.S_greedy.k_20.d_na.M_zeros	spneumoniae-pangenome	greedy	20	na	zeros	42.15	0.99	32.91	80%	936824	0	0	42.192109
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	20	1	default	0.05	0.00	0.03	64%	20208	0	0	9.779259
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	1	ones	46.93	1.36	36.47	80%	1674076	0	0	46.983377
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	1	runs	67.40	0.76	56.94	85%	971660	0	0	67.478834
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	1	zeros	46.68	0.79	36.33	79%	1177072	0	0	46.745806
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	20	2	default	0.05	0.00	0.03	65%	19920	0	0	8.840664
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	2	ones	48.78	1.16	37.88	80%	1667240	0	0	48.838532
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	2	runs	67.50	0.72	56.95	85%	1082944	0	0	67.55105
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	2	zeros	45.78	0.66	36.36	80%	1109380	0	0	45.829326
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	20	3	default	0.05	0.00	0.03	66%	19856	0	0	8.222165
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	3	ones	45.60	0.93	35.93	80%	1695144	0	0	45.64922
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	3	runs	68.66	0.71	59.09	87%	1084804	0	0	68.698716
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	3	zeros	45.77	0.75	35.87	80%	1031140	0	0	45.814255
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	20	4	default	0.06	0.00	0.03	59%	19680	0	0	8.730549
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	4	ones	48.14	1.42	37.59	81%	1628068	0	0	48.188297
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	4	runs	68.09	0.62	57.66	85%	1162256	0	0	68.136187
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	4	zeros	44.72	0.77	34.99	79%	1060224	0	0	44.770747
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	20	5	default	0.05	0.00	0.03	69%	19584	0	0	8.201655
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	20	5	ones	45.29	1.28	35.21	80%	1619552	0	0	45.340463
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	20	5	runs	67.46	0.77	57.26	86%	986752	0	0	67.501299
spneumoniae-pangenome.S_pseudosimplitigs.k_20.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	20	5	zeros	45.41	0.93	35.28	79%	1009072	0	0	45.457383
spneumoniae-pangenome.S_streaming.k_20.d_na.M_default	spneumoniae-pangenome	streaming	20	na	default	0.05	0.00	0.03	61%	19632	0	0	8.805835
spneumoniae-pangenome.S_streaming.k_20.d_na.M_ones	spneumoniae-pangenome	streaming	20	na	ones	46.62	1.59	35.22	78%	1616708	0	0	46.666841
spneumoniae-pangenome.S_streaming.k_20.d_na.M_runs	spneumoniae-pangenome	streaming	20	na	runs	66.54	0.92	56.88	86%	1083164	0	0	66.586941
spneumoniae-pangenome.S_streaming.k_20.d_na.M_zeros	spneumoniae-pangenome	streaming	20	na	zeros	45.26	0.61	35.73	80%	1093196	0	0	45.31389
yeast.S_greedy.k_2.d_na.M_default	yeast	greedy	2	na	default	0.04	0.00	0.00	2%	1200	0	0	0.081072
yeast.S_greedy.k_2.d_na.M_ones	yeast	greedy	2	na	ones	0.20	0.03	0.06	47%	19536	0	0	0.271183
yeast.S_greedy.k_2.d_na.M_runs	yeast	greedy	2	na	runs	0.28	0.04	0.07	42%	22728	0	0	0.33529
yeast.S_greedy.k_2.d_na.M_zeros	yeast	greedy	2	na	zeros	0.31	0.04	0.06	35%	19888	0	0	0.384913
yeast.S_pseudosimplitigs.k_2.d_1.M_default	yeast	pseudosimplitigs	2	1	default	0.02	0.00	0.00	3%	1200	0	0	0.060572
yeast.S_pseudosimplitigs.k_2.d_1.M_ones	yeast	pseudosimplitigs	2	1	ones	0.18	0.03	0.06	53%	19812	0	0	0.218375
yeast.S_pseudosimplitigs.k_2.d_1.M_runs	yeast	pseudosimplitigs	2	1	runs	0.30	0.04	0.07	41%	22576	0	0	0.323068
yeast.S_pseudosimplitigs.k_2.d_1.M_zeros	yeast	pseudosimplitigs	2	1	zeros	0.20	0.03	0.06	46%	19084	0	0	0.228773
yeast.S_pseudosimplitigs.k_2.d_2.M_default	yeast	pseudosimplitigs	2	2	default	0.04	0.00	0.00	2%	1200	0	0	0.074683
yeast.S_pseudosimplitigs.k_2.d_2.M_ones	yeast	pseudosimplitigs	2	2	ones	0.17	0.03	0.05	55%	19036	0	0	0.207799
yeast.S_pseudosimplitigs.k_2.d_2.M_runs	yeast	pseudosimplitigs	2	2	runs	0.23	0.04	0.07	51%	23096	0	0	0.255757
yeast.S_pseudosimplitigs.k_2.d_2.M_zeros	yeast	pseudosimplitigs	2	2	zeros	0.17	0.03	0.05	54%	19320	0	0	0.223226
yeast.S_pseudosimplitigs.k_2.d_3.M_default	yeast	pseudosimplitigs	2	3	default	0.03	0.00	0.00	9%	1200	0	0	0.128693
yeast.S_pseudosimplitigs.k_2.d_3.M_ones	yeast	pseudosimplitigs	2	3	ones	0.19	0.03	0.05	45%	19932	0	0	0.239074
yeast.S_pseudosimplitigs.k_2.d_3.M_runs	yeast	pseudosimplitigs	2	3	runs	0.23	0.04	0.07	52%	23316	0	0	0.282297
yeast.S_pseudosimplitigs.k_2.d_3.M_zeros	yeast	pseudosimplitigs	2	3	zeros	0.19	0.03	0.05	47%	19944	0	0	0.211986
yeast.S_pseudosimplitigs.k_2.d_4.M_default	yeast	pseudosimplitigs	2	4	default	0.03	0.00	0.00	2%	1200	0	0	0.062113
yeast.S_pseudosimplitigs.k_2.d_4.M_ones	yeast	pseudosimplitigs	2	4	ones	0.26	0.04	0.06	38%	19664	0	0	0.287852
yeast.S_pseudosimplitigs.k_2.d_4.M_runs	yeast	pseudosimplitigs	2	4	runs	0.23	0.04	0.07	51%	22708	0	0	0.286624
yeast.S_pseudosimplitigs.k_2.d_4.M_zeros	yeast	pseudosimplitigs	2	4	zeros	0.19	0.03	0.06	51%	19624	0	0	0.239609
yeast.S_pseudosimplitigs.k_2.d_5.M_default	yeast	pseudosimplitigs	2	5	default	0.01	0.00	0.00	10%	1392	0	0	0.042113
yeast.S_pseudosimplitigs.k_2.d_5.M_ones	yeast	pseudosimplitigs	2	5	ones	0.23	0.03	0.05	39%	18832	0	0	0.261345
yeast.S_pseudosimplitigs.k_2.d_5.M_runs	yeast	pseudosimplitigs	2	5	runs	0.27	0.04	0.07	44%	23064	0	0	0.316611
yeast.S_pseudosimplitigs.k_2.d_5.M_zeros	yeast	pseudosimplitigs	2	5	zeros	0.22	0.03	0.06	45%	19680	0	0	0.276362
yeast.S_streaming.k_2.d_na.M_default	yeast	streaming	2	na	default	0.04	0.00	0.00	0%	1200	0	0	0.12462
yeast.S_streaming.k_2.d_na.M_ones	yeast	streaming	2	na	ones	0.17	0.03	0.05	52%	19088	0	0	0.227558
yeast.S_streaming.k_2.d_na.M_runs	yeast	streaming	2	na	runs	0.25	0.04	0.07	45%	22656	0	0	0.307343
yeast.S_streaming.k_2.d_na.M_zeros	yeast	streaming	2	na	zeros	0.19	0.03	0.06	48%	19416	0	0	0.237639
yeast.S_greedy.k_3.d_na.M_default	yeast	greedy	3	na	default	0.02	0.00	0.00	4%	1200	0	0	0.116896
yeast.S_greedy.k_3.d_na.M_ones	yeast	greedy	3	na	ones	0.17	0.03	0.06	56%	19672	0	0	0.200039
yeast.S_greedy.k_3.d_na.M_runs	yeast	greedy	3	na	runs	0.27	0.04	0.08	46%	22656	0	0	0.289582
yeast.S_greedy.k_3.d_na.M_zeros	yeast	greedy	3	na	zeros	0.17	0.03	0.06	57%	19624	0	0	0.200801
yeast.S_pseudosimplitigs.k_3.d_1.M_default	yeast	pseudosimplitigs	3	1	default	0.03	0.00	0.00	3%	1200	0	0	0.060651
yeast.S_pseudosimplitigs.k_3.d_1.M_ones	yeast	pseudosimplitigs	3	1	ones	0.21	0.03	0.06	49%	19540	0	0	0.266384
yeast.S_pseudosimplitigs.k_3.d_1.M_runs	yeast	pseudosimplitigs	3	1	runs	0.32	0.04	0.08	42%	23676	0	0	0.35145
yeast.S_pseudosimplitigs.k_3.d_1.M_zeros	yeast	pseudosimplitigs	3	1	zeros	0.24	0.04	0.06	46%	19420	0	0	0.261495
yeast.S_pseudosimplitigs.k_3.d_2.M_default	yeast	pseudosimplitigs	3	2	default	0.02	0.00	0.00	3%	1248	0	0	0.094974
yeast.S_pseudosimplitigs.k_3.d_2.M_ones	yeast	pseudosimplitigs	3	2	ones	0.27	0.03	0.06	37%	19440	0	0	0.326234
yeast.S_pseudosimplitigs.k_3.d_2.M_runs	yeast	pseudosimplitigs	3	2	runs	0.35	0.05	0.09	41%	23032	0	0	0.385121
yeast.S_pseudosimplitigs.k_3.d_2.M_zeros	yeast	pseudosimplitigs	3	2	zeros	0.19	0.04	0.06	53%	19380	0	0	0.290503
yeast.S_pseudosimplitigs.k_3.d_3.M_default	yeast	pseudosimplitigs	3	3	default	0.02	0.00	0.00	4%	1232	0	0	0.10626
yeast.S_pseudosimplitigs.k_3.d_3.M_ones	yeast	pseudosimplitigs	3	3	ones	0.26	0.03	0.06	36%	19436	0	0	0.283541
